latitude,longitude,restaurant_id,district_id,city_id,name,street_address,area_address,district_address,region_address,category,cuisine,audience,average_rating,position_rating,price_rating,quality_rating,service_rating,space_rating,review_count,review_excellent_count,review_good_count,review_average_count,review_bad_count,view_count,like_count,checked_in_count,favourite_count,wanted_count,picture_count,status,time_clock,price_range,url
10.7625650000000,106.6873030000000,1062686,1,217,Take Sushi - Sushi & Sashimi - Nguyễn Cư Trinh,"181B Nguyễn Cư Trinh, P. Nguyễn Cư Trinh",Khu vực Phố Tây Phạm Ngũ Lão ,Quận 1,TP. HCM,Sang trọng ,Món Nhật,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",7.9,8.1,7.1,7.4,8.9,8.1,7,1,3,3,0,1836,0,1,19,29,259,Đang mở cửa,11:00-14:00|17:30-22:00,30.000đ - 150.000đ,http://www.foody.vn/ho-chi-minh/take-sushi
10.7924610000000,106.6959037000000,766777,1,217,Tiệm Vịt Quay Thanh Xuân,"225-227 Đinh Tiên Hoàng, P. Tân Định",Khu vực Cầu Bông ,Quận 1,TP. HCM,Tiệc tận nơi,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",4.8,5.7,4.3,4.3,4.3,5.5,6,1,1,0,4,4752,0,1,9,9,11,Đang mở cửa,07:00-21:00,330.000đ - 400.000đ,http://www.foody.vn/ho-chi-minh/tiem-vit-quay-thanh-xuan
10.7909919000000,106.6930009000000,1000022722,1,217,VƯỜN TRÁI CÂY FARM FRUIT - NÔNG TRẠI VIETGAP CHÍNH CHỦ,"B1.4 Hẻm 9 Lý Văn Phức, P. Tân Định",,Quận 1,TP. HCM,Ăn vặt/vỉa hè ,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng, Giới Manager",,--,--,--,--,--,0,,,,,76,0,0,1,1,0,Đang mở cửa,09:00-22:00,Đang cập nhật,http://www.foody.vn/ho-chi-minh/vuon-trai-cay-farm-fruit-nong-trai-vietgap-chinh-chu
10.7743453000000,106.6989784000000,1000062350,1,217,SunWill Food - Food & Sashimi - 8B Nguyễn Trung Trực,"8B Nguyễn Trung Trực, P. Bến Thành",,Quận 1,TP. HCM,Tiệc tận nơi ,"Món Âu, Món Nhật","Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch",,--,--,--,--,--,0,,,,,1,0,0,0,0,0,Chưa mở cửa,08:00-17:00,Đang cập nhật,http://www.foody.vn/ho-chi-minh/sunwill-food-food-sashimi-8b-nguyen-trung-truc-quan-1.ubsfgn
10.7640390000000,106.6869690000000,1000055423,1,217,Nem Nướng Quế Quân Chi Nhánh Quận 1 - Món ăn gia đình - Nguyễn Trãi,214/B51A Nguyễn Trãi,,Quận 1,TP. HCM,Tiệc tận nơi,Món Việt,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",,--,--,--,--,--,0,,,,,74,0,0,0,0,0,Chưa mở cửa,08:00-19:00,Đang cập nhật,http://www.foody.vn/ho-chi-minh/nem-nuong-que-quan-chi-nhanh-quan-1-mon-an-gia-dinh-nguyen-trai.gwi4ik
10.7632364000000,106.6904322000000,49146,1,217,Lẩu Bò Tí Chuột,"1 - 3 Cao Bá Nhạ, P. Nguyễn Cư Trinh",Khu vực Citi Mart Nguyễn Trãi ,Quận 1,TP. HCM,Quán ăn ,Món Việt,,6.8,7.0,6.9,6.9,6.5,6.4,380,8,241,79,52,166602,0,136,967,1776,3383,Đang mở cửa,09:00-23:59,35.000đ - 88.000đ,http://www.foody.vn/ho-chi-minh/lau-bo-ti-chuot
10.7644870000000,106.6984840000000,71531,1,217,Quán Ụt Ụt - Barbecue & Beer - Võ Văn Kiệt,"168 Võ Văn Kiệt, P. Cầu Ông Lãnh",Khu vực Cầu Ông Lãnh ,Quận 1,TP. HCM,Quán ăn ,Quốc tế,"Sinh viên, Cặp đôi, Nhóm hội, Giới văn phòng",7.1,7.2,6.4,7.6,7.2,7.0,355,21,224,79,31,220839,0,125,971,1385,2179,Đang mở cửa,11:00-23:00,100.000đ - 300.000đ,http://www.foody.vn/ho-chi-minh/quan-ut-ut-barbecue-beer-vo-van-kiet
10.7636440000000,106.6887040000000,22910,1,217,Tôm Tép Quán - Nguyễn Cư Trinh,168/28 Nguyễn Cư Trinh,Khu vực Citi Mart Nguyễn Trãi ,Quận 1,TP. HCM,Quán ăn ,Món Việt,,6.9,6.9,6.9,7.5,6.8,6.5,77,0,47,25,5,75532,0,23,166,269,545,Đang mở cửa,11:00-22:00,50.000đ - 150.000đ,http://www.foody.vn/ho-chi-minh/tom-tep-quan-nguyen-cu-trinh
10.7794960000000,106.7026520000000,1435,1,217,Lương Sơn Quán - Bò Tùng Xẻo,"31 Lý Tự Trọng,  P. Bến Nghé",Khu vực Đài Truyền Hình ,Quận 1,TP. HCM,Nhà hàng ,Món Việt,"Cặp đôi, Nhóm hội, Giới văn phòng, Khách du lịch",6.6,7.1,6.3,7.3,6.0,6.4,38,0,23,10,5,37278,0,22,80,83,280,Đang mở cửa,10:00-22:00,200.000đ - 400.000đ,http://www.foody.vn/ho-chi-minh/luong-son-quan-bo-tung-xeo
10.7951960000000,106.6908560000000,26771,1,217,Xiên Khè - Lẩu & Nướng,117 Trần Khắc Chân,Khu vực Chợ Tân Định ,Quận 1,TP. HCM,Quán ăn ,Món Việt,,5.1,6.1,4.6,4.8,4.4,5.6,95,1,26,29,39,48234,0,10,27,25,337,Đang mở cửa,17:00-02:00,80.000đ - 165.000đ,http://www.foody.vn/ho-chi-minh/xien-khe-lau-nuong
10.7693340000000,106.6871330000000,108826,1,217,Quán Tú - Nhậu Bình Dân,2 Bis Lương Hữu Khánh,Khu vực Chợ Bến Thành ,Quận 1,TP. HCM,Quán ăn ,"Món Bắc, Món Miền Nam","Sinh viên, Cặp đôi, Gia đình, Nhóm hội",7.1,7.3,7.1,7.2,7.1,6.8,29,1,18,8,2,11901,0,21,40,73,350,Đang mở cửa,16:00-23:00,45.000đ - 150.000đ,http://www.foody.vn/ho-chi-minh/quan-tu-luong-huu-khanh
10.7904600000000,106.7013000000000,913329,1,217,Xẻng - Mồi & Bia,"22 - 24 Nguyễn Đình Chiểu, P. Đa Kao",Khu vực Sở Thú - Thảo Cầm Viên ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.8,8.1,7.6,7.5,7.9,7.9,32,10,15,4,3,31881,0,3,79,186,205,Đang mở cửa,16:00-23:59,15.000đ - 299.000đ,http://www.foody.vn/ho-chi-minh/xeng-moi-bia
10.7868540000000,106.6973150000000,684024,1,217,Ốc Ghe,"34 Mạc Đĩnh Chi, P. Đa Kao",Khu vực Công viên Lê Văn Tám ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",6.7,7.3,6.6,6.2,6.4,6.9,32,8,11,6,7,35950,0,8,55,101,123,Đang mở cửa,17:00-23:59,49.000đ - 79.000đ,http://www.foody.vn/ho-chi-minh/oc-ghe
10.7865470000000,106.6975700000000,772910,1,217,The Gangs - Grill & Beer - Mạc Đĩnh Chi,"32 Mạc Đĩnh Chi, P. Đa Kao",Khu vực Công viên Lê Văn Tám ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",6.9,7.3,6.3,6.5,6.8,7.3,24,6,10,3,5,94026,0,4,82,132,185,Đang mở cửa,11:00-23:59,100.000đ - 300.000đ,http://www.foody.vn/ho-chi-minh/the-gangs-grill-beer-mac-dinh-chi
10.7882020000000,106.6958450000000,3022,1,217,Đồn Đất - Món Bắc,"92A Mạc Đĩnh Chi, P. Đa Kao",Khu vực Đài Truyền Hình ,Quận 1,TP. HCM,Quán ăn ,"Món Bắc, Món Quảng, Món Miền Nam",,6.1,6.6,5.8,6.4,5.8,6.0,20,0,11,6,3,16369,0,7,20,15,132,Đang mở cửa,07:00-23:00,100.000đ - 220.000đ,http://www.foody.vn/ho-chi-minh/don-dat
10.7681040000000,106.7007290000000,5612,1,217,Lẩu Dê Tư Diệp,41  Phó Đức Chính,Khu vực Cầu Calmet ,Quận 1,TP. HCM,Quán ăn ,,,6.1,6.7,6.0,6.1,5.9,5.8,21,1,11,5,4,9471,0,8,7,13,103,Đang mở cửa,18:00-23:00,12.000đ - 165.000đ,http://www.foody.vn/ho-chi-minh/lau-de-tu-diep
10.7784842000000,106.7029202000000,72330,1,217,Quán Ăn Bác Hiền - Quán Nhậu Bình Dân,"111 Hai Bà Trưng, P. Bến Nghé",Khu vực Hồ Con Rùa ,Quận 1,TP. HCM,Quán ăn ,Món Việt,,6.7,7.1,6.9,6.9,5.9,6.5,15,3,6,3,3,7017,0,3,19,10,112,Đang mở cửa,10:00-22:00,100.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/quan-an-bac-hien-quan-nhau-binh-dan
10.7684740000000,106.6944740000000,943303,1,217,Hẻm Bia: Lost In Hongkong,175/19 Phạm Ngũ Lão,Khu vực Phố Tây Phạm Ngũ Lão ,Quận 1,TP. HCM,Quán nhậu,Món Trung Hoa,"Gia đình, Nhóm hội, Giới văn phòng",6.0,6.4,5.6,5.6,6.0,6.5,13,4,5,0,4,10022,0,4,25,50,112,Đang mở cửa,00:05-05:00|15:00-23:59,20.000đ - 50.000đ,http://www.foody.vn/ho-chi-minh/hem-bia-lost-in-hongkong
10.7747010000000,106.6980390000000,30093,1,217,Vỹ Dạ Quán - Nhậu Bình Dân,62 Lý Tự Trọng,Khu vực Vincom Center ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Sinh viên, Nhóm hội",7.6,8.4,6.9,7.8,7.0,7.8,12,1,10,1,0,19152,0,5,20,16,79,Đang mở cửa,16:00-23:00,100.000đ - 220.000đ,http://www.foody.vn/ho-chi-minh/vy-da-quan-nhau
10.7634480000000,106.6904310000000,687932,1,217,Lẩu Bò Tí Chuột 2,21 Cống Quỳnh,Khu vực Từ Dũ ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.2,7.5,7.2,7.1,7.0,6.9,13,0,10,2,1,3148,0,4,10,18,49,Đang mở cửa,09:00-22:00,35.000đ - 100.000đ,http://www.foody.vn/ho-chi-minh/lau-bo-ti-chuot-2
10.7919110000000,106.7047980000000,20852,1,217,Quán 25 - Bê Thui Nóng,"23 Hoàng Sa, P. Đa Kao",Khu vực Bờ Kè Thị Nghè ,Quận 1,TP. HCM,Quán ăn ,Món Việt,,6.8,7.2,6.3,6.8,6.6,6.9,12,0,7,4,1,10019,0,7,4,22,79,Đang mở cửa,11:00-23:00,100.000đ - 550.000đ,http://www.foody.vn/ho-chi-minh/quan-an-25
10.7708800000000,106.6995330000000,166749,1,217,Quán Bến Thành - Gà Nướng,"175 Hàm Nghi, P. Bến Thành",Khu vực Chợ Bến Thành ,Quận 1,TP. HCM,Quán ăn ,Món Việt,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội",7.9,8.0,7.6,8.1,7.6,8.1,7,0,7,0,0,3895,0,4,25,48,70,Đang mở cửa,18:30-00:00,50.000đ - 150.000đ,http://www.foody.vn/ho-chi-minh/quan-ben-thanh-ga-nuong
10.7878980000000,106.6970740000000,879848,1,217,3T Beer - Cold Beer & Hot Food,"148 Nguyễn Văn Thủ, P. Đa Kao",Khu vực Công viên Lê Văn Tám ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",8.4,8.4,8.1,8.9,8.4,8.4,8,3,4,1,0,5083,0,2,45,94,18,Đang mở cửa,00:01-01:00|16:00-23:59,89.000đ - 199.000đ,http://www.foody.vn/ho-chi-minh/3t-beer-cold-beer-hot-food
10.7899449000000,106.7010523999999,785905,1,217,Saigon Craft Wine,"5 Nguyễn Đình Chiểu, P. Đa Kao",Khu vực Đài Truyền Hình ,Quận 1,TP. HCM,Quán ăn ,Món Việt,"Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng",7.1,7.1,6.7,7.0,7.1,7.4,7,2,2,2,1,3838,0,1,61,167,65,Đang mở cửa,16:00-23:59,50.000đ - 99.000đ,http://www.foody.vn/ho-chi-minh/saigon-craft-wine
10.7670300000000,106.6934980000000,692992,1,217,Ocean Sports Bar Saigon,45 Bùi Viện,Khu vực Phố Tây Phạm Ngũ Lão ,Quận 1,TP. HCM,Bar/Pub ,Món Việt,"Cặp đôi, Nhóm hội, Giới văn phòng, Khách du lịch",7.9,8.5,7.5,7.5,8.3,7.8,4,1,2,1,0,2233,0,3,6,8,252,Đang mở cửa,16:00-02:00,50.000đ - 250.000đ,http://www.foody.vn/ho-chi-minh/ocean-sports-bar-saigon
10.7642430000000,106.6954410000000,50837,1,217,Bia Sệt 244 - Đề Thám,"80 Đề Thám, P. Cầu Ông Lãnh",Khu vực Cầu Ông Lãnh ,Quận 1,TP. HCM,Quán ăn ,Món Việt,,7.1,7.3,7.0,8.0,6.8,6.5,6,0,4,2,0,4818,0,4,4,5,114,Đang mở cửa,16:00-22:00,80.000đ - 150.000đ,http://www.foody.vn/ho-chi-minh/bia-set-244-de-tham
10.7642910000000,106.6981140000000,911444,1,217,Dober - Food & Beer,196 Võ Văn Kiệt,Khu vực Cầu Ông Lãnh ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",8.4,8.3,8.4,8.8,8.3,8.0,12,1,11,0,0,1450,0,0,18,17,48,Đang mở cửa,16:00-23:59,50.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/dober-food-beer
10.7954231000000,106.6869820000000,45577,1,217,Quán Nhậu Út Nhung - Nguyễn Văn Nguyễn,212/116 Nguyễn Văn Nguyễn,Khu vực Bờ Kè Thị Nghè ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội",7.7,7.9,7.9,7.8,7.3,7.6,8,1,7,0,0,9447,0,0,9,18,41,Đang cập nhật,,50.000đ - 165.000đ,http://www.foody.vn/ho-chi-minh/quan-nhau-ut-nhung-nguyen-van-nguyen
10.7674270000000,106.6945150000000,704158,1,217,Ốc Ken - Trần Hưng Đạo,"18 Trần Hưng Đạo, P. Phạm Ngũ Lão",,Quận 1,TP. HCM,Quán ăn ,Món Việt,"Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng",4.6,6.0,4.1,4.4,3.8,4.8,10,0,3,1,6,5547,0,0,15,8,86,Đang mở cửa,10:00-14:00|16:30-23:30,20.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/oc-ken-tran-hung-dao
10.7652615000000,106.6993173000001,786462,1,217,Làng Ngói Đá - Quán Ăn Gia Đình,"144 Võ Văn Kiệt, P. Nguyễn Thái Bình",Khu vực Cầu Calmet ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",8.3,8.3,8.0,8.7,9.0,7.7,3,0,3,0,0,1943,0,1,4,14,64,Đang mở cửa,16:00-23:59,40.000đ - 300.000đ,http://www.foody.vn/ho-chi-minh/lang-ngoi-da-quan-an-gia-dinh
10.7643994364131,106.6879449503376,1077298,1,217,ẨM THỰC ĐỒNG QUÊ DZÔ DZÔ 123,"245/10 Nguyễn Trãi, P. Nguyễn Cư Trinh",,Quận 1,TP. HCM,Quán ăn ,,,9.5,9.3,9.9,9.8,9.6,9.0,30,30,0,0,0,235,0,0,0,0,0,Đang mở cửa,10:00-23:00,20.000đ - 250.000đ,http://www.foody.vn/ho-chi-minh/am-thuc-dong-que-dzo-dzo-123
10.7909680000000,106.7054610000000,953774,1,217,World Beer,2A4 Nguyễn Thị Minh Khai,Khu vực Sở Thú - Thảo Cầm Viên ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",9.4,10.0,9.0,9.0,9.0,10.0,2,1,1,0,0,688,0,1,6,9,12,Đang mở cửa,09:00-22:00,50.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/world-beer
10.7931964280460,106.6979128494858,679704,1,217,"Hùng 33 - Gà, Hải Sản & Lẩu","Hoàng Sa, P. Đa Kao",Khu vực Cầu Bông ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Cặp đôi, Nhóm hội, Giới văn phòng",4.5,6.7,3.3,3.7,4.0,5.0,3,0,0,2,1,3123,0,2,2,1,38,Đang mở cửa,16:00-23:30,25.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/hung-33-ga-hai-san-lau
10.7700010000000,106.7034909999999,146991,1,217,Hội Quán CK - Nguyễn Công Trứ,52 Nguyễn Công Trứ,Khu vực Bitexco Tower ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Nhóm hội, Giới văn phòng",7.2,9.0,6.0,8.0,7.5,5.5,2,0,2,0,0,638,0,3,1,1,33,Đang mở cửa,09:00-21:00,20.000đ - 50.000đ,http://www.foody.vn/ho-chi-minh/hoi-quan-ck-nguyen-cong-tru
10.7800190000000,106.7049350000000,955901,1,217,Yamachan - Quán Nhậu Phong Cách Nhật,"8A/A4 Thái Văn Lung, P. Bến Nghé",Khu vực Bến Bạch Đằng ,Quận 1,TP. HCM,Quán nhậu,Món Nhật,"Cặp đôi, Gia đình, Nhóm hội",8.1,8.0,8.3,8.3,7.7,8.0,3,1,2,0,0,780,0,0,5,25,21,Đang mở cửa,00:01-01:00|17:00-23:59,50.000đ - 1.000.000đ,http://www.foody.vn/ho-chi-minh/yamachan-quan-nhau-phong-cach-nhat
10.7866983000000,106.6999502000000,1000023020,1,217,Lẩu Cháo Lòng Cô Béo - Món Ngon Gia Đình - Nguyễn Thị Minh Khai,"18A/39 Nguyễn Thị Minh Khai, P. Đa Kao",,Quận 1,TP. HCM,Quán nhậu ,"Món Bắc, Đặc sản vùng, Món Miền Trung, Món Miền Nam","Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",7.6,7.3,6.3,9.7,6.7,8.0,3,0,3,0,0,2034,0,0,21,7,2,Đang mở cửa,06:00-22:00,Đang cập nhật,http://www.foody.vn/ho-chi-minh/lau-chao-long-co-beo-mon-ngon-gia-dinh-nguyen-thi-minh-khai.tgdpzh
10.7741410000000,106.6974630000000,659903,1,217,Tài Vượng Quán 3 - Lẩu & Nướng - Lý Tự Trọng,"115 Lý Tự Trọng, P. Bến Thành",Khu vực Công Viên Tao Đàn ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội",8.6,9.0,9.0,9.0,7.0,9.0,1,0,1,0,0,945,0,1,2,6,30,Đang mở cửa,16:00-04:00,70.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/tai-vuong-quan-3-lau-nuong-ly-tu-trong
10.7706460000000,106.6878940000000,886954,1,217,Dê Khỏe,"27AB Tôn Thất Tùng, P. Phạm Ngũ Lão",Khu vực Từ Dũ ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",8.6,9.3,8.0,8.3,8.7,8.7,3,1,2,0,0,811,0,0,1,7,20,Đang mở cửa,11:00-23:00,149.000đ - 549.000đ,http://www.foody.vn/ho-chi-minh/de-khoe
10.7794000000000,106.7045170000000,995468,1,217,Quán Nhậu Kiểu Nhật,"8A/8D1 Thái Văn Lung, P. Bến Nghé",Khu vực Bệnh Viện Nhi Đồng 2 ,Quận 1,TP. HCM,Quán ăn ,Món Việt,"Sinh viên, Gia đình, Nhóm hội, Giới văn phòng",9.0,10.0,8.0,9.0,9.0,9.0,1,1,0,0,0,1044,0,0,12,26,92,Đang mở cửa,17:30-23:30,20.000đ - 120.000đ,http://www.foody.vn/ho-chi-minh/quan-nhau-kieu-nhat
10.7670270000000,106.6928020000000,689939,1,217,96 - Quán Bia Bùi Viện,96 Bùi Viện,Khu vực Phố Tây Phạm Ngũ Lão ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng, Khách du lịch",2.1,2.8,2.5,1.4,1.6,2.2,10,0,0,1,9,728,0,0,1,0,4,Đang mở cửa,15:00-02:00,20.000đ - 80.000đ,http://www.foody.vn/ho-chi-minh/96-quan-bia-bui-vien
10.7649447533428,106.6991010269775,992755,1,217,Quán Nhậu Năm Bờm,"184 Võ Văn Kiệt, P. Cầu Ông Lãnh",Khu vực Cầu Ông Lãnh ,Quận 1,TP. HCM,Quán nhậu,"Món Việt, Món Trung Hoa","Cặp đôi, Gia đình, Nhóm hội",10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0,683,0,3,0,2,7,Đang mở cửa,00:01-03:00|17:00-23:59,30.000đ - 100.000đ,http://www.foody.vn/ho-chi-minh/quan-nhau-nam-bom
10.7925940000000,106.7016580000000,693051,1,217,Quán Nhậu Kim Oanh,"1B Nguyễn Văn Thủ, P. Đa Kao",Khu vực Sở Thú - Thảo Cầm Viên ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Sinh viên, Gia đình, Giới văn phòng",5.0,5.0,4.7,5.3,4.7,5.3,3,1,0,1,1,531,0,0,1,0,10,Đang mở cửa,16:00-23:00,30.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/quan-nhau-kim-oanh
10.7944346000000,106.6927465000000,778778,1,217,Quang Mập - Chân Gà Quái Thú & Món Ăn Bình Dân,"68 Hoàng Sa, P. Tân Định",Khu vực Cầu Bông ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",5.3,5.0,5.5,5.5,5.5,5.0,2,1,0,0,1,1883,0,0,3,2,8,Đang mở cửa,00:01-03:00|15:00-23:59,70.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/quang-map-chan-ga-quai-thu-mon-an-binh-dan
10.7700282000000,106.6935023999999,751846,1,217,Beer Plaza - Lê Lai,94 - 96 Lê Lai,Khu vực Zen Plaza ,Quận 1,TP. HCM,Quán nhậu,Quốc tế,"Gia đình, Nhóm hội, Khách du lịch",5.7,5.0,5.0,7.0,5.0,6.5,2,0,1,0,1,1831,0,0,1,4,16,Đang mở cửa,10:00-22:00,50.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/beer-plaza-le-lai
10.7931660000000,106.6974150000000,780496,1,217,Hùng 33,"101 Hoàng Sa, P. Đa Kao",Khu vực Bờ Kè Thị Nghè ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",6.8,7.5,7.5,7.0,5.0,7.0,2,1,0,0,1,870,0,0,3,3,2,Đang mở cửa,16:00-23:00,35.000đ - 180.000đ,http://www.foody.vn/ho-chi-minh/quan-nhau-a-ti-hoang-sa
10.7725490000000,106.6959990000000,957857,1,217,Saigon Cocktails,"200/1 Lê Thánh Tôn, P. Bến Thành",Khu vực Chợ Bến Thành ,Quận 1,TP. HCM,Sang trọng ,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0,456,0,0,1,4,21,Đang mở cửa,18:00-23:59,100.000đ - 300.000đ,http://www.foody.vn/ho-chi-minh/saigon-cocktails
10.7948550000000,106.6854370000000,278090,1,217,Ốc Tiên,"212/203 Nguyễn Văn Nguyễn, P. Tân Định",Khu vực Bờ Kè Thị Nghè ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Sinh viên, Nhóm hội, Giới văn phòng",7.4,7.0,7.0,9.0,7.0,7.0,1,0,1,0,0,278,0,0,1,1,11,Đang cập nhật,,30.000đ - 300.000đ,http://www.foody.vn/ho-chi-minh/oc-tien-nguyen-van-nguyen
10.7659290000000,106.6869840000000,917098,1,217,Baly Beer House,"212A3/20 Nguyễn Trãi, P. Nguyễn Cư Trinh",Khu vực Citi Mart Nguyễn Trãi ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",5.5,6.5,4.5,5.0,5.5,6.0,2,0,1,0,1,540,0,0,0,3,2,Đang mở cửa,10:30-23:30,19.000đ - 279.000đ,http://www.foody.vn/ho-chi-minh/baly-beer-house
10.7955041000000,106.6903906000000,778776,1,217,Quán Nhậu Anh & Em - Hoàng Sa,"203 Hoàng Sa, P. Tân Định",Khu vực Bờ Kè Thị Nghè ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,1,932,0,1,3,2,22,Đang mở cửa,00:01-03:00|17:00-23:59,45.000đ - 250.000đ,http://www.foody.vn/ho-chi-minh/quan-nhau-anh-em-hoang-sa
10.7667700000000,106.6928570000000,689909,1,217,91 - Quán Bia Bùi Viện,91 Bùi Viện,Khu vực Phố Tây Phạm Ngũ Lão ,Quận 1,TP. HCM,Quán ăn ,Món Việt,"Cặp đôi, Nhóm hội, Giới văn phòng, Khách du lịch",1.6,4.0,1.0,1.0,1.0,1.0,1,0,0,0,1,354,0,0,2,0,0,Đang mở cửa,15:00-02:00,20.000đ - 80.000đ,http://www.foody.vn/ho-chi-minh/91-quan-bia-bui-vien
10.7932524000000,106.6970581000000,778791,1,217,Quán Tùng 33 - Nhậu Bình Dân,"109A Hoàng Sa, P. Đa Kao",Khu vực Bờ Kè Thị Nghè ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,1,1030,0,0,1,1,1,Đang mở cửa,00:01-03:00|12:00-23:59,35.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/quan-tung-33-nhau-binh-dan
10.7942880000000,106.6855690000000,207907,1,217,Quán Nhậu Bình Dân - Hoàng Sa,"212/167 Hoàng Sa, P. Tân Định",Khu vực Chợ Tân Định ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Sinh viên, Gia đình, Nhóm hội",,--,--,--,--,--,0,,,,,990,0,1,1,1,11,Đang mở cửa,09:00-22:00,20.000đ - 60.000đ,http://www.foody.vn/ho-chi-minh/quan-nhau-binh-dan-hoang-sa
10.7931760086601,106.6977944970130,157432,1,217,Say Quán - Hoàng Sa,"478/6 Hoàng Sa, P. Đa Kao",Khu vực Cầu Bông ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",,--,--,--,--,--,0,,,,,5429,0,2,1,0,0,Đang mở cửa,08:00-22:00,30.000đ - 150.000đ,http://www.foody.vn/ho-chi-minh/say-quan-hoang-sa
10.7861140000000,106.6962170000000,893403,1,217,Bia Hơi Hà Nội - Phùng Khắc Khoan,"35Bis Phùng Khắc Khoan, P. Đa Kao",Khu vực Công viên Lê Văn Tám ,Quận 1,TP. HCM,Quán ăn ,Hà Nội,"Gia đình, Nhóm hội, Giới văn phòng",,--,--,--,--,--,0,,,,,2091,0,0,0,0,2,Đang mở cửa,09:00-22:00,100.000đ - 500.000đ,http://www.foody.vn/ho-chi-minh/bia-hoi-ha-noi-phung-khac-khoan
10.7928704000000,106.7009025000000,778788,1,217,Quán Nhậu Năm Lửa - Hoàng Sa,"113-115 Hoàng Sa, P. Tân Định",Khu vực Bờ Kè Thị Nghè ,Quận 1,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",,--,--,--,--,--,0,,,,,1143,0,0,0,0,1,Đang mở cửa,09:30-21:30,35.000đ - 150.000đ,http://www.foody.vn/ho-chi-minh/quan-nhau-nam-lua-hoang-sa
